billing_account_id,billing_account_name,billing_account_bridge_id,customer_segment,created_date
bill_014646,Billing Account UQH,bridge_014646,Small,2024-09-02
bill_014647,Billing Account UQI,bridge_014647,Small,2025-06-19
bill_014648,Billing Account UQJ,bridge_014648,Medium,2025-09-11
bill_014649,Billing Account UQK,bridge_014649,Small,2024-10-31
bill_014650,Billing Account UQL,bridge_014650,Medium,2024-12-20
bill_014651,Billing Account UQM,bridge_014651,Small,2025-12-01
bill_014652,Billing Account UQN,bridge_014652,Small,2025-02-04
bill_014653,Billing Account UQO,bridge_014653,Small,2025-09-15
bill_014654,Billing Account UQP,bridge_014654,Medium,2026-02-19
bill_014655,Billing Account UQQ,bridge_014655,Small,2025-07-23
bill_014656,Billing Account UQR,bridge_014656,Medium,2025-04-10
bill_014657,Billing Account UQS,bridge_014657,Small,2026-02-22
bill_014658,Billing Account UQT,bridge_014658,Small,2025-02-18
bill_014659,Billing Account UQU,bridge_014659,Small,2026-03-30
bill_014660,Billing Account UQV,bridge_014660,Small,2025-08-24
bill_014661,Billing Account UQW,bridge_014661,Small,2025-06-24
bill_014662,Billing Account UQX,bridge_014662,Small,2025-08-28
bill_014663,Billing Account UQY,bridge_014663,Small,2025-10-04
bill_014664,Billing Account UQZ,bridge_014664,Small,2024-07-07
bill_014665,Billing Account URA,bridge_014665,Small,2026-01-10
bill_014666,Billing Account URB,bridge_014666,Small,2025-05-29
bill_014667,Billing Account URC,bridge_014667,Small,2024-11-17
bill_014668,Billing Account URD,bridge_014668,Small,2026-01-02
bill_014669,Billing Account URE,bridge_014669,Small,2025-07-23
bill_014670,Billing Account URF,bridge_014670,Small,2026-01-04
bill_014671,Billing Account URG,bridge_014671,Small,2026-03-22
bill_014672,Billing Account URH,bridge_014672,Small,2025-08-29
bill_014673,Billing Account URI,bridge_014673,Small,2026-02-11
bill_014674,Billing Account URJ,bridge_014674,Small,2026-03-07
bill_014675,Billing Account URK,bridge_014675,Medium,2025-09-08
bill_014676,Billing Account URL,bridge_014676,Medium,2024-07-18
bill_014677,Billing Account URM,bridge_014677,Medium,2025-12-15
bill_014678,Billing Account URN,bridge_014678,Medium,2024-06-14
bill_014679,Billing Account URO,bridge_014679,Medium,2026-03-16
bill_014680,Billing Account URP,bridge_014680,Small,2025-08-04
bill_014681,Billing Account URQ,bridge_014681,Small,2025-11-15
bill_014682,Billing Account URR,bridge_014682,Small,2025-11-23
bill_014683,Billing Account URS,bridge_014683,Medium,2025-10-10
bill_014684,Billing Account URT,bridge_014684,Small,2024-06-15
bill_014685,Billing Account URU,bridge_014685,Medium,2025-10-03
bill_014686,Billing Account URV,bridge_014686,Small,2024-09-23
bill_014687,Billing Account URW,bridge_014687,Small,2026-02-18
bill_014688,Billing Account URX,bridge_014688,Small,2025-09-30
bill_014689,Billing Account URY,bridge_014689,Small,2024-04-12
bill_014690,Billing Account URZ,bridge_014690,Medium,2024-07-18
bill_014691,Billing Account USA,bridge_014691,Small,2026-01-26
bill_014692,Billing Account USB,bridge_014692,Small,2025-05-26
bill_014693,Billing Account USC,bridge_014693,Medium,2025-08-11
bill_014694,Billing Account USD,bridge_014694,Medium,2026-02-27
bill_014695,Billing Account USE,bridge_014695,Medium,2026-02-11
bill_014696,Billing Account USF,bridge_014696,Small,2025-09-07
bill_014697,Billing Account USG,bridge_014697,Medium,2025-12-26
bill_014698,Billing Account USH,bridge_014698,Small,2025-12-04
bill_014699,Billing Account USI,bridge_014699,Small,2025-10-30
bill_014700,Billing Account USJ,bridge_014700,Small,2025-07-20
bill_014701,Billing Account USK,bridge_014701,Small,2025-07-30
bill_014702,Billing Account USL,bridge_014702,Medium,2025-03-23
bill_014703,Billing Account USM,bridge_014703,Small,2024-05-21
bill_014704,Billing Account USN,bridge_014704,Medium,2025-10-31
bill_014705,Billing Account USO,bridge_014705,Medium,2026-04-22
bill_014706,Billing Account USP,bridge_014706,Small,2025-12-25
bill_014707,Billing Account USQ,bridge_014707,Medium,2025-07-11
bill_014708,Billing Account USR,bridge_014708,Small,2025-01-10
bill_014709,Billing Account USS,bridge_014709,Small,2026-01-07
bill_014710,Billing Account UST,bridge_014710,Small,2025-06-19
bill_014711,Billing Account USU,bridge_014711,Medium,2024-11-09
bill_014712,Billing Account USV,bridge_014712,Medium,2025-06-06
bill_014713,Billing Account USW,bridge_014713,Small,2025-03-03
bill_014714,Billing Account USX,bridge_014714,Medium,2025-05-17
bill_014715,Billing Account USY,bridge_014715,Small,2024-06-02
bill_014716,Billing Account USZ,bridge_014716,Medium,2025-08-24
bill_014717,Billing Account UTA,bridge_014717,Small,2025-03-08
bill_014718,Billing Account UTB,bridge_014718,Large,2026-02-23
bill_014719,Billing Account UTC,bridge_014719,Small,2025-07-04
bill_014720,Billing Account UTD,bridge_014720,Small,2025-06-23
bill_014721,Billing Account UTE,bridge_014721,Small,2025-11-19
bill_014722,Billing Account UTF,bridge_014722,Small,2025-01-22
bill_014723,Billing Account UTG,bridge_014723,Small,2026-04-15
bill_014724,Billing Account UTH,bridge_014724,Small,2025-06-11
bill_014725,Billing Account UTI,bridge_014725,Medium,2025-03-25
bill_014726,Billing Account UTJ,bridge_014726,Small,2025-04-07
bill_014727,Billing Account UTK,bridge_014727,Medium,2024-06-03
bill_014728,Billing Account UTL,bridge_014728,Medium,2025-10-12
bill_014729,Billing Account UTM,bridge_014729,Small,2024-06-05
bill_014730,Billing Account UTN,bridge_014730,Large,2024-12-26
bill_014731,Billing Account UTO,bridge_014731,Small,2024-05-14
bill_014732,Billing Account UTP,bridge_014732,Large,2025-10-20
bill_014733,Billing Account UTQ,bridge_014733,Small,2026-01-15
bill_014734,Billing Account UTR,bridge_014734,Small,2025-08-29
bill_014735,Billing Account UTS,bridge_014735,Small,2025-01-21
bill_014736,Billing Account UTT,bridge_014736,Small,2026-03-24
bill_014737,Billing Account UTU,bridge_014737,Small,2025-07-19
bill_014738,Billing Account UTV,bridge_014738,Small,2025-08-14
bill_014739,Billing Account UTW,bridge_014739,Small,2024-08-18
bill_014740,Billing Account UTX,bridge_014740,Small,2025-06-09
bill_014741,Billing Account UTY,bridge_014741,Medium,2026-03-20
bill_014742,Billing Account UTZ,bridge_014742,Small,2024-09-18
bill_014743,Billing Account UUA,bridge_014743,Small,2025-10-11
bill_014744,Billing Account UUB,bridge_014744,Small,2024-03-05
bill_014745,Billing Account UUC,bridge_014745,Small,2025-10-24
bill_014746,Billing Account UUD,bridge_014746,Small,2025-08-19
bill_014747,Billing Account UUE,bridge_014747,Small,2025-02-28
bill_014748,Billing Account UUF,bridge_014748,Small,2025-01-29
bill_014749,Billing Account UUG,bridge_014749,Small,2024-11-26
bill_014750,Billing Account UUH,bridge_014750,Small,2026-01-28
bill_014751,Billing Account UUI,bridge_014751,Small,2025-03-18
bill_014752,Billing Account UUJ,bridge_014752,Small,2025-07-29
bill_014753,Billing Account UUK,bridge_014753,Small,2026-04-18
bill_014754,Billing Account UUL,bridge_014754,Small,2026-04-10
bill_014755,Billing Account UUM,bridge_014755,Small,2025-04-22
bill_014756,Billing Account UUN,bridge_014756,Small,2025-06-06
bill_014757,Billing Account UUO,bridge_014757,Small,2025-08-05
bill_014758,Billing Account UUP,bridge_014758,Small,2025-11-19
bill_014759,Billing Account UUQ,bridge_014759,Small,2025-05-19
bill_014760,Billing Account UUR,bridge_014760,Medium,2025-10-16
bill_014761,Billing Account UUS,bridge_014761,Small,2025-02-15
bill_014762,Billing Account UUT,bridge_014762,Small,2025-10-04
bill_014763,Billing Account UUU,bridge_014763,Small,2024-03-01
bill_014764,Billing Account UUV,bridge_014764,Medium,2026-04-18
bill_014765,Billing Account UUW,bridge_014765,Medium,2025-01-17
bill_014766,Billing Account UUX,bridge_014766,Medium,2025-03-02
bill_014767,Billing Account UUY,bridge_014767,Medium,2024-12-08
bill_014768,Billing Account UUZ,bridge_014768,Small,2024-09-03
bill_014769,Billing Account UVA,bridge_014769,Small,2025-10-06
bill_014770,Billing Account UVB,bridge_014770,Small,2026-03-01
bill_014771,Billing Account UVC,bridge_014771,Small,2025-10-17
bill_014772,Billing Account UVD,bridge_014772,Small,2024-07-03
bill_014773,Billing Account UVE,bridge_014773,Small,2025-01-28
bill_014774,Billing Account UVF,bridge_014774,Medium,2025-02-10
bill_014775,Billing Account UVG,bridge_014775,Small,2026-01-25
bill_014776,Billing Account UVH,bridge_014776,Small,2025-04-30
bill_014777,Billing Account UVI,bridge_014777,Small,2024-11-13
bill_014778,Billing Account UVJ,bridge_014778,Small,2025-09-12
bill_014779,Billing Account UVK,bridge_014779,Small,2025-05-13
bill_014780,Billing Account UVL,bridge_014780,Small,2025-04-24
bill_014781,Billing Account UVM,bridge_014781,Small,2026-02-20
bill_014782,Billing Account UVN,bridge_014782,Small,2025-07-22
bill_014783,Billing Account UVO,bridge_014783,Large,2025-08-03
bill_014784,Billing Account UVP,bridge_014784,Medium,2025-01-24
bill_014785,Billing Account UVQ,bridge_014785,Small,2024-07-01
bill_014786,Billing Account UVR,bridge_014786,Small,2025-01-03
bill_014787,Billing Account UVS,bridge_014787,Small,2024-05-24
bill_014788,Billing Account UVT,bridge_014788,Small,2025-11-27
bill_014789,Billing Account UVU,bridge_014789,Small,2026-03-08
bill_014790,Billing Account UVV,bridge_014790,Medium,2024-09-09
bill_014791,Billing Account UVW,bridge_014791,Medium,2026-01-26
bill_014792,Billing Account UVX,bridge_014792,Small,2024-10-16
bill_014793,Billing Account UVY,bridge_014793,Medium,2025-11-22
bill_014794,Billing Account UVZ,bridge_014794,Small,2025-07-13
bill_014795,Billing Account UWA,bridge_014795,Small,2026-01-10
bill_014796,Billing Account UWB,bridge_014796,Small,2025-01-01
bill_014797,Billing Account UWC,bridge_014797,Small,2025-02-15
bill_014798,Billing Account UWD,bridge_014798,Small,2025-08-28
bill_014799,Billing Account UWE,bridge_014799,Small,2025-06-08
bill_014800,Billing Account UWF,bridge_014800,Small,2026-02-15
bill_014801,Billing Account UWG,bridge_014801,Medium,2025-11-14
bill_014802,Billing Account UWH,bridge_014802,Medium,2025-09-04
bill_014803,Billing Account UWI,bridge_014803,Medium,2025-09-10
bill_014804,Billing Account UWJ,bridge_014804,Small,2025-05-20
bill_014805,Billing Account UWK,bridge_014805,Small,2025-02-07
bill_014806,Billing Account UWL,bridge_014806,Medium,2024-12-19
bill_014807,Billing Account UWM,bridge_014807,Large,2025-10-13
bill_014808,Billing Account UWN,bridge_014808,Small,2026-03-05
bill_014809,Billing Account UWO,bridge_014809,Small,2024-04-11
bill_014810,Billing Account UWP,bridge_014810,Small,2026-01-30
bill_014811,Billing Account UWQ,bridge_014811,Medium,2026-03-23
bill_014812,Billing Account UWR,bridge_014812,Small,2025-01-12
bill_014813,Billing Account UWS,bridge_014813,Medium,2025-12-26
bill_014814,Billing Account UWT,bridge_014814,Small,2025-08-11
bill_014815,Billing Account UWU,bridge_014815,Medium,2025-02-25
bill_014816,Billing Account UWV,bridge_014816,Small,2026-02-27
bill_014817,Billing Account UWW,bridge_014817,Medium,2025-03-29
bill_014818,Billing Account UWX,bridge_014818,Medium,2026-02-26
bill_014819,Billing Account UWY,bridge_014819,Small,2026-02-21
bill_014820,Billing Account UWZ,bridge_014820,Medium,2025-12-28
bill_014821,Billing Account UXA,bridge_014821,Small,2025-03-11
bill_014822,Billing Account UXB,bridge_014822,Medium,2026-03-01
bill_014823,Billing Account UXC,bridge_014823,Medium,2024-06-01
bill_014824,Billing Account UXD,bridge_014824,Medium,2025-03-15
bill_014825,Billing Account UXE,bridge_014825,Small,2025-11-11
bill_014826,Billing Account UXF,bridge_014826,Small,2025-02-13
bill_014827,Billing Account UXG,bridge_014827,Small,2024-04-03
bill_014828,Billing Account UXH,bridge_014828,Small,2025-05-23
bill_014829,Billing Account UXI,bridge_014829,Small,2024-11-17
bill_014830,Billing Account UXJ,bridge_014830,Small,2024-10-19
bill_014831,Billing Account UXK,bridge_014831,Medium,2024-02-27
bill_014832,Billing Account UXL,bridge_014832,Small,2025-07-31
bill_014833,Billing Account UXM,bridge_014833,Small,2026-01-20
bill_014834,Billing Account UXN,bridge_014834,Medium,2025-11-23
bill_014835,Billing Account UXO,bridge_014835,Large,2025-03-31
bill_014836,Billing Account UXP,bridge_014836,Medium,2025-11-19
bill_014837,Billing Account UXQ,bridge_014837,Small,2025-06-18
bill_014838,Billing Account UXR,bridge_014838,Small,2025-11-07
bill_014839,Billing Account UXS,bridge_014839,Small,2025-08-01
bill_014840,Billing Account UXT,bridge_014840,Small,2025-12-27
bill_014841,Billing Account UXU,bridge_014841,Small,2025-06-11
bill_014842,Billing Account UXV,bridge_014842,Small,2026-02-27
bill_014843,Billing Account UXW,bridge_014843,Small,2026-01-12
bill_014844,Billing Account UXX,bridge_014844,Small,2025-11-12
bill_014845,Billing Account UXY,bridge_014845,Small,2025-04-06
bill_014846,Billing Account UXZ,bridge_014846,Small,2025-12-25
bill_014847,Billing Account UYA,bridge_014847,Small,2024-04-03
bill_014848,Billing Account UYB,bridge_014848,Small,2024-12-01
bill_014849,Billing Account UYC,bridge_014849,Small,2026-04-28
bill_014850,Billing Account UYD,bridge_014850,Medium,2026-01-02
bill_014851,Billing Account UYE,bridge_014851,Small,2025-02-01
bill_014852,Billing Account UYF,bridge_014852,Medium,2025-04-27
bill_014853,Billing Account UYG,bridge_014853,Small,2026-01-30
bill_014854,Billing Account UYH,bridge_014854,Small,2025-10-29
bill_014855,Billing Account UYI,bridge_014855,Small,2026-04-16
bill_014856,Billing Account UYJ,bridge_014856,Small,2025-08-25
bill_014857,Billing Account UYK,bridge_014857,Medium,2025-12-07
bill_014858,Billing Account UYL,bridge_014858,Medium,2026-03-21
bill_014859,Billing Account UYM,bridge_014859,Small,2024-02-08
bill_014860,Billing Account UYN,bridge_014860,Medium,2026-04-12
bill_014861,Billing Account UYO,bridge_014861,Medium,2024-10-14
bill_014862,Billing Account UYP,bridge_014862,Small,2026-01-24
bill_014863,Billing Account UYQ,bridge_014863,Small,2025-07-18
bill_014864,Billing Account UYR,bridge_014864,Medium,2025-12-28
bill_014865,Billing Account UYS,bridge_014865,Small,2025-08-26
bill_014866,Billing Account UYT,bridge_014866,Medium,2024-06-22
bill_014867,Billing Account UYU,bridge_014867,Large,2024-04-06
bill_014868,Billing Account UYV,bridge_014868,Small,2025-04-21
bill_014869,Billing Account UYW,bridge_014869,Small,2024-05-05
bill_014870,Billing Account UYX,bridge_014870,Small,2024-11-27
bill_014871,Billing Account UYY,bridge_014871,Small,2026-03-08
bill_014872,Billing Account UYZ,bridge_014872,Small,2024-04-17
bill_014873,Billing Account UZA,bridge_014873,Small,2024-07-09
bill_014874,Billing Account UZB,bridge_014874,Medium,2025-06-29
bill_014875,Billing Account UZC,bridge_014875,Small,2025-07-05
bill_014876,Billing Account UZD,bridge_014876,Small,2026-01-25
bill_014877,Billing Account UZE,bridge_014877,Unknown,2025-12-18
bill_014878,Billing Account UZF,bridge_014878,Medium,2024-10-31
bill_014879,Billing Account UZG,bridge_014879,Unknown,2026-03-05
bill_014880,Billing Account UZH,bridge_014880,Small,2024-11-14
bill_014881,Billing Account UZI,bridge_014881,Small,2024-10-03
bill_014882,Billing Account UZJ,bridge_014882,Small,2025-01-19
bill_014883,Billing Account UZK,bridge_014883,Small,2026-02-27
bill_014884,Billing Account UZL,bridge_014884,Small,2025-05-19
bill_014885,Billing Account UZM,bridge_014885,Small,2025-08-09
bill_014886,Billing Account UZN,bridge_014886,Small,2025-01-31
bill_014887,Billing Account UZO,bridge_014887,Small,2026-01-07
bill_014888,Billing Account UZP,bridge_014888,Small,2026-01-30
bill_014889,Billing Account UZQ,bridge_014889,Small,2026-02-03
bill_014890,Billing Account UZR,bridge_014890,Small,2024-11-13
bill_014891,Billing Account UZS,bridge_014891,Small,2025-09-16
bill_014892,Billing Account UZT,bridge_014892,Small,2025-11-10
bill_014893,Billing Account UZU,bridge_014893,Medium,2024-07-22
bill_014894,Billing Account UZV,bridge_014894,Medium,2025-11-13
bill_014895,Billing Account UZW,bridge_014895,Small,2024-08-24
bill_014896,Billing Account UZX,bridge_014896,Medium,2025-08-25
bill_014897,Billing Account UZY,bridge_014897,Medium,2025-05-07
bill_014898,Billing Account UZZ,bridge_014898,Small,2025-02-17
bill_014899,Billing Account VAA,bridge_014899,Small,2025-03-15
bill_014900,Billing Account VAB,bridge_014900,Small,2024-06-28
bill_014901,Billing Account VAC,bridge_014901,Small,2024-09-04
bill_014902,Billing Account VAD,bridge_014902,Small,2026-02-19
bill_014903,Billing Account VAE,bridge_014903,Small,2025-05-20
bill_014904,Billing Account VAF,bridge_014904,Small,2024-12-25
bill_014905,Billing Account VAG,bridge_014905,Medium,2026-03-19
bill_014906,Billing Account VAH,bridge_014906,Small,2025-10-13
bill_014907,Billing Account VAI,bridge_014907,Small,2025-08-10
bill_014908,Billing Account VAJ,bridge_014908,Small,2025-12-26
bill_014909,Billing Account VAK,bridge_014909,Small,2025-12-13
bill_014910,Billing Account VAL,bridge_014910,Small,2025-12-28
bill_014911,Billing Account VAM,bridge_014911,Small,2024-11-15
bill_014912,Billing Account VAN,bridge_014912,Small,2025-05-14
bill_014913,Billing Account VAO,bridge_014913,Small,2026-01-09
bill_014914,Billing Account VAP,bridge_014914,Small,2026-02-15
bill_014915,Billing Account VAQ,bridge_014915,Small,2025-10-13
bill_014916,Billing Account VAR,bridge_014916,Large,2024-10-29
bill_014917,Billing Account VAS,bridge_014917,Small,2025-11-11
bill_014918,Billing Account VAT,bridge_014918,Small,2026-01-07
bill_014919,Billing Account VAU,bridge_014919,Small,2024-11-19
bill_014920,Billing Account VAV,bridge_014920,Small,2025-08-02
bill_014921,Billing Account VAW,bridge_014921,Small,2025-12-02
bill_014922,Billing Account VAX,bridge_014922,Medium,2025-04-20
bill_014923,Billing Account VAY,bridge_014923,Small,2024-09-30
bill_014924,Billing Account VAZ,bridge_014924,Small,2026-01-20
bill_014925,Billing Account VBA,bridge_014925,Small,2026-01-08
